"","Origin","Dest","mean_delay","n"
"2591","LAS","SJC",22.0569620253165,2054
"2592","LAS","SLC",22.4833625218914,2855
"2593","LAS","SMF",24.7059097254537,2149
"2594","LAS","SNA",19.2341986455982,1772
"2595","LAS","STL",28.1675675675676,740
"2596","LAS","TPA",27.3526645768025,638
"2597","LAS","TUL",17.4618473895582,249
"2598","LAS","TUS",20.7116368286445,1564
"2599","LAS","YUM",31.1904761904762,21
"2600","LAW","DFW",44.1471518987342,632
"2601","LAX","ABQ",21.4834532374101,1390
"2602","LAX","ANC",21.6968085106383,188
"2603","LAX","ASE",27.7766990291262,103
"2604","LAX","ATL",21.0805214723926,2608
"2605","LAX","AUS",23.6383647798742,636
"2606","LAX","BDL",22.0471698113208,106
"2607","LAX","BFL",14.8657534246575,365
"2608","LAX","BNA",16.5912743972445,871
"2609","LAX","BOI",24.5413105413105,351
"2610","LAX","BOS",31.1634819532909,1413
"2611","LAX","BWI",20.3892307692308,650
"2612","LAX","CLD",17.0627802690583,669
"2613","LAX","CLE",31.6649874055416,397
"2614","LAX","CLT",13.2506361323155,786
"2615","LAX","CMH",25.7597402597403,154
"2616","LAX","COS",26.8474576271186,354
"2617","LAX","CVG",22.0564024390244,656
"2618","LAX","DCA",25.5617283950617,162
"2619","LAX","DEN",28.6447368421053,3344
"2620","LAX","DFW",29.329223592136,3001
"2621","LAX","DTW",37.409381663113,469
"2622","LAX","EGE",83.5057471264368,87
"2623","LAX","ELP",17.8514588859416,754
"2624","LAX","EUG",24.4375,80
"2625","LAX","EWR",34.8593252705283,1571
"2626","LAX","FAT",22.0860741777467,1429
"2627","LAX","FLL",27.0620842572062,451
"2628","LAX","GEG",29.489898989899,198
"2629","LAX","GJT",10.5,2
"2630","LAX","HNL",37.285201793722,2230
"2631","LAX","HOU",17.6478873239437,994
"2632","LAX","IAD",30.588200238379,1678
"2633","LAX","IAH",26.0589112602535,1341
"2634","LAX","ICT",28.7894736842105,95
"2635","LAX","IND",32.2413793103448,116
"2636","LAX","IPL",18.1976744186047,258
"2637","LAX","IYK",16.9575163398693,306
"2638","LAX","JAC",20.5,2
"2639","LAX","JAX",22.1,130
"2640","LAX","JFK",28.7538418552668,3579
"2641","LAX","KOA",33.2222222222222,423
"2642","LAX","LAS",21.8516915183582,6237
"2643","LAX","LIH",29.3909090909091,440
"2644","LAX","MCI",18.4323725055432,902
"2645","LAX","MCO",24.858764186633,793
"2646","LAX","MDW",14.3851761846902,1646
"2647","LAX","MEM",19.9626168224299,214
"2648","LAX","MFE",25.3953488372093,43
"2649","LAX","MIA",29.1880478087649,1255
"2650","LAX","MKE",27.5,2
"2651","LAX","MOD",20.0274841437632,473
"2652","LAX","MRY",18.7969387755102,980
"2653","LAX","MSP",33.1422222222222,675
"2654","LAX","MSY",40.4675,400
"2655","LAX","MTJ",45.3333333333333,9
"2656","LAX","OAK",18.957095709571,5151
"2657","LAX","OGG",34.3689776733255,851
"2658","LAX","OKC",26.7142857142857,168
"2659","LAX","ONT",15.816700610998,491
"2660","LAX","ORD",34.6669248644462,3873
"2661","LAX","OXR",21.462962962963,378
"2662","LAX","PDX",30.8301886792453,1431
"2663","LAX","PHL",22.82301438399,1599
"2664","LAX","PHX",19.6695355926125,5577
"2665","LAX","PIT",10.3588516746411,209
"2666","LAX","PMD",3,1
"2667","LAX","PSP",20.1095238095238,1260
"2668","LAX","RDU",21.5294117647059,136
"2669","LAX","RNO",22.8210422812193,1017
"2670","LAX","SAN",18.833921302578,3685
"2671","LAX","SAT",22.4203910614525,716
"2672","LAX","SBA",20.3163972286374,1299
"2673","LAX","SBP",24.1111111111111,882
"2674","LAX","SEA",28.6769972451791,2904
"2675","LAX","SFO",34.3009881422925,5060
"2676","LAX","SGU",19.4517374517375,259
"2677","LAX","SJC",18.9023644516918,4906
"2678","LAX","SJU",29.2547169811321,106
"2679","LAX","SLC",23.3595087458132,2687
"2680","LAX","SMF",21.8902189781022,3425
"2681","LAX","SMX",17.717277486911,573
"2682","LAX","SNA",15.7686567164179,670
"2683","LAX","STL",23.6617021276596,940
"2684","LAX","TPA",18.8766666666667,300
"2685","LAX","TUS",22.457337883959,2051
"2686","LAX","XNA",58.6879432624113,141
"2687","LAX","YUM",21.9517426273458,373
"2688","LBB","ABQ",36.8070175438597,228
"2689","LBB","AUS",19.985347985348,273
"2690","LBB","DAL",26.4121258633922,1303
"2691","LBB","DFW",42.4207096307024,1381
"2692","LBB","ELP",15.2763157894737,76
"2693","LBB","IAH",38.9154929577465,213
"2694","LBB","LAS",20.1446540880503,159
"2695","LCH","IAH",33.2628398791541,331
"2696","LEX","ATL",42.3660531697342,489
"2697","LEX","CLE",26.4266666666667,75
"2698","LEX","CVG",33.8591549295775,355
"2699","LEX","DCA",39.0810810810811,37
"2700","LEX","DFW",39.525198938992,377
"2701","LEX","DTW",47.433242506812,367
"2702","LEX","EWR",90.3705882352941,170
"2703","LEX","IAH",66.4327731092437,238
"2704","LEX","IND",1,1
"2705","LEX","LGA",55.32,25
"2706","LEX","MCO",43.6153846153846,13
"2707","LEX","ORD",50.8675400291121,687
"2708","LEX","PIA",7,1
"2709","LFT","ATL",35.9922330097087,515
"2710","LFT","DFW",49.1651162790698,430
"2711","LFT","IAH",41.3775773195876,776
"2712","LGA","AGS",27.75,4
"2713","LGA","ATL",35.4643805309735,4520
"2714","LGA","BGR",45.0769230769231,169
"2715","LGA","BHM",48.9031007751938,258
"2716","LGA","BNA",44.3324873096447,394
"2717","LGA","BOS",31.8543522960932,2918
"2718","LGA","CAE",48.7714987714988,407
"2719","LGA","CAK",52.4765840220386,363
"2720","LGA","CHS",47.8780487804878,410
"2721","LGA","CLE",45.50439238653,1366
"2722","LGA","CLT",38.1055747409965,2027
"2723","LGA","CMH",44.4379276637341,1023
"2724","LGA","CVG",38.8204903677758,1142
"2725","LGA","DAB",54.9,10
"2726","LGA","DCA",30.0159722222222,2880
"2727","LGA","DEN",40.6471774193548,1488
"2728","LGA","DFW",35.3938447814451,2242
"2729","LGA","DSM",54.6772727272727,220
"2730","LGA","DTW",40.0507491541808,2069
"2731","LGA","EGE",24.4285714285714,14
"2732","LGA","FLL",40.4763313609467,1352
"2733","LGA","FNT",66.7636363636364,55
"2734","LGA","GRR",56.9486166007905,253
"2735","LGA","GSO",48.3827493261456,371
"2736","LGA","GSP",51.3364928909953,211
"2737","LGA","HDN",23,4
"2738","LGA","HSV",44.448275862069,29
"2739","LGA","IAD",51.4851228978008,773
"2740","LGA","IAH",41.0512635379061,1385
"2741","LGA","IND",50.9838337182448,433
"2742","LGA","JAX",43.2986577181208,596
"2743","LGA","LEX",54.7734375,128
"2744","LGA","MCO",39.2988505747126,1131
"2745","LGA","MEM",29.2887828162291,419
"2746","LGA","MIA",39.688689217759,1892
"2747","LGA","MLB",38.75,8
"2748","LGA","MSN",48.2429378531073,177
"2749","LGA","MSP",37.3586654309546,1079
"2750","LGA","MSY",44.9548872180451,133
"2751","LGA","MYR",34.089552238806,67
"2752","LGA","ORD",46.5771743568804,4898
"2753","LGA","PBI",46.9142419601838,653
"2754","LGA","PHF",48.990099009901,303
"2755","LGA","PIT",38.2264150943396,954
"2756","LGA","PWM",44.4602510460251,239
"2757","LGA","RDU",42.517359134889,1757
"2758","LGA","RIC",51.6403269754768,367
"2759","LGA","RSW",23.46875,32
"2760","LGA","SAV",44.1693548387097,372
"2761","LGA","SDF",52.0120481927711,83
"2762","LGA","SLC",8.33333333333333,12
"2763","LGA","STL",39.4812734082397,534
"2764","LGA","STT",16.5,2
"2765","LGA","TPA",40.6661676646707,668
"2766","LGA","TVC",51.3684210526316,19
"2767","LGA","TYS",52.6266094420601,233
"2768","LGA","VPS",34.25,4
"2769","LGA","XNA",38.4232804232804,189
"2770","LGB","BOS",14.8857142857143,280
"2771","LGB","EWR",121,1
"2772","LGB","FAT",51.8181818181818,11
"2773","LGB","FLL",18.8388888888889,180
"2774","LGB","GJT",61,1
"2775","LGB","IAD",19.8396793587174,499
"2776","LGB","JFK",27.5616966580977,778
"2777","LGB","LAS",19.9965156794425,287
"2778","LGB","MRY",39.2083333333333,24
"2779","LGB","OAK",18.1107266435986,578
"2780","LGB","ORD",40.8064516129032,341
"2781","LGB","PHX",43.7760617760618,259
"2782","LGB","PWM",8,1
"2783","LGB","RNO",18.4651162790698,43
"2784","LGB","SEA",34.1592039800995,603
"2785","LGB","SLC",18.8790419161677,835
"2786","LGB","SMF",18.8,270
"2787","LIH","DEN",7.5,2
"2788","LIH","HNL",17.8388888888889,1800
"2789","LIH","LAX",26.4918566775244,307
"2790","LIH","OGG",16.0444444444444,90
"2791","LIH","PHX",25.1404958677686,121
"2792","LIH","SEA",23.2702702702703,37
"2793","LIH","SFO",35.5780346820809,173
"2794","LIT","ATL",39.2348008385744,954
"2795","LIT","BWI",32.5483870967742,248
"2796","LIT","CLT",40.4545454545455,11
"2797","LIT","COS",21,1
"2798","LIT","DAL",25.5748106060606,1056
"2799","LIT","DFW",46.6839622641509,1484
"2800","LIT","DTW",43.5515151515152,165
"2801","LIT","EWR",39.2025316455696,79
"2802","LIT","HOU",20.093567251462,171
"2803","LIT","IAH",28.7583697234352,687
"2804","LIT","LAS",17.7148936170213,235
"2805","LIT","MCO",35.0588235294118,17
"2806","LIT","MDW",19.1183431952663,169
"2807","LIT","MEM",32.8338762214984,307
"2808","LIT","MSP",17.1727272727273,110
"2809","LIT","ORD",48.7022175290391,947
"2810","LIT","PHX",5.00806451612903,124
"2811","LIT","SLC",22.1428571428571,126
"2812","LIT","STL",22.5635359116022,362
"2813","LNK","DEN",36.5649350649351,308
"2814","LNK","DTW",35.0227272727273,88
"2815","LNK","MSN",31,1
"2816","LNK","MSP",45.8608058608059,273
"2817","LNK","ORD",62.1565557729941,511
"2818","LNK","RFD",84,1
"2819","LRD","DFW",39.2492354740061,654
"2820","LRD","IAH",37.5668789808917,157
"2821","LSE","MSP",41.9437869822485,338
"2822","LSE","ORD",42.3600917431193,436
"2823","LWB","ATL",31.6373626373626,91
"2824","LWS","BOI",3,1
"2825","LWS","SLC",23.3813559322034,236
"2826","LWS","TWF",15,1
"2827","LYH","ATL",35.9135338345865,266
"2828","MAF","ABQ",19.6766467065868,167
"2829","MAF","AUS",21.6024590163934,244
"2830","MAF","DAL",26.8180803571429,896
"2831","MAF","DFW",33.9277389277389,858
"2832","MAF","ELP",9.62162162162162,74
"2833","MAF","HOU",19.8361774744027,293
"2834","MAF","IAH",36.0129310344828,232
"2835","MAF","LAS",33.9066666666667,225
"2836","MBS","DTW",35.8498896247241,453
"2837","MBS","MSP",60.2115384615385,52
"2838","MBS","ORD",68.6487119437939,427
"2839","MCI","ABQ",21.0136239782016,367
"2840","MCI","ATL",32.8092885375494,1012
"2841","MCI","AUS",20.9333333333333,195
"2842","MCI","BNA",23.638700947226,739
"2843","MCI","BWI",17.3548387096774,527
"2844","MCI","CLE",35.5916230366492,382
"2845","MCI","CLT",27.6533333333333,300
"2846","MCI","CMH",29.6496815286624,157
"2847","MCI","COS",27.6223776223776,143
"2848","MCI","CVG",36.6323907455013,389
"2849","MCI","DAL",26.8149253731343,1675
"2850","MCI","DEN",25.0505193578848,2118
"2851","MCI","DFW",34.1573146292585,998
"2852","MCI","DTW",34.3962264150943,424
"2853","MCI","EWR",56.3084507042254,710
"2854","MCI","GSO",36,1
"2855","MCI","IAD",41.8223140495868,242
"2856","MCI","IAH",37.715821812596,651
"2857","MCI","IND",35.6081330868762,541
"2858","MCI","JAX",20.2085889570552,163
"2859","MCI","LAS",19.2193658954584,1167
"2860","MCI","LAX",16.705223880597,804
"2861","MCI","MCO",20.8368121442125,527
"2862","MCI","MDW",25.8949059201469,2179
"2863","MCI","MEM",40.8545454545455,275
"2864","MCI","MIA",68.6666666666667,3
"2865","MCI","MSN",25.9417475728155,103
"2866","MCI","MSP",34.6804374240583,823
"2867","MCI","MSY",17.3781512605042,119
"2868","MCI","OAK",16.5415384615385,325
"2869","MCI","OKC",26.3642052565707,799
"2870","MCI","ONT",26.0235294117647,170
"2871","MCI","ORD",46.6466795615732,1551
"2872","MCI","PDX",21.8260869565217,207
"2873","MCI","PHX",20.6598890942699,1082
"2874","MCI","PIT",26.4723926380368,163
"2875","MCI","RDU",27.6331236897275,477
"2876","MCI","SAN",20.7530266343826,413
"2877","MCI","SAT",20.2133757961783,314
"2878","MCI","SDF",27.7241379310345,145
"2879","MCI","SEA",17.5185185185185,243
"2880","MCI","SLC",20.3955555555556,450
"2881","MCI","SMF",23.0627615062761,239
"2882","MCI","STL",19.3342723004695,1065
"2883","MCI","TPA",17.1279461279461,297
"2884","MCI","TUL",24.7820710973725,647
"2885","MCI","TUS",25.8229166666667,96
"2886","MCN","ATL",70.1052631578947,342
"2887","MCO","ABQ",10.8956043956044,364
"2888","MCO","ACY",33.6428571428571,42
"2889","MCO","ALB",19.4032846715328,548
"2890","MCO","ATL",26.9090909090909,3047
"2891","MCO","AUS",13.7965367965368,231
"2892","MCO","BDL",24.310773480663,724
"2893","MCO","BHM",19.4738219895288,382
"2894","MCO","BMI",21.3898305084746,59
"2895","MCO","BNA",16.4935521688159,853
"2896","MCO","BOS",36.5258181818182,1375
"2897","MCO","BQN",52.7783251231527,203
"2898","MCO","BUF",17.3155416012559,637
"2899","MCO","BWI",23.4625476089716,2363
"2900","MCO","CAK",28.9609375,128
"2901","MCO","CHS",40.5,58
"2902","MCO","CLE",21.7743119266055,545
"2903","MCO","CLT",29.6309378806334,1642
"2904","MCO","CMH",19.4155844155844,462
"2905","MCO","CVG",22.3403693931398,379
"2906","MCO","DAY",47.0194805194805,154
"2907","MCO","DCA",26.757790368272,706
"2908","MCO","DEN",29.3518518518519,1188
"2909","MCO","DFW",36.5131302521008,1904
"2910","MCO","DTW",28.9019607843137,1224
"2911","MCO","EWR",52.7806041335453,2516
"2912","MCO","FLL",20.7117497886729,1183
"2913","MCO","FNT",40.6794258373206,209
"2914","MCO","GRR",61.3823529411765,34
"2915","MCO","GSO",44.4044943820225,89
"2916","MCO","GSP",35.5,64
"2917","MCO","HOU",15.7330960854093,843
"2918","MCO","HPN",39.5964566929134,508
"2919","MCO","IAD",32.716814159292,1469
"2920","MCO","IAH",30.6359223300971,824
"2921","MCO","IND",27.528936742934,743
"2922","MCO","ISP",21.5833333333333,1032
"2923","MCO","JAN",19.4916666666667,240
"2924","MCO","JFK",40.5776621297038,2498
"2925","MCO","LAS",17.4540727902946,577
"2926","MCO","LAX",28.1685534591195,795
"2927","MCO","LEX",61.75,16
"2928","MCO","LGA",48.0984570168993,1361
"2929","MCO","LIT",22,6
"2930","MCO","MCI",14.7783333333333,600
"2931","MCO","MDW",24.9396751740139,1724
"2932","MCO","MEM",27.897619047619,420
"2933","MCO","MHT",18.2940446650124,806
"2934","MCO","MIA",34.7842401500938,1066
"2935","MCO","MKE",24.8558139534884,215
"2936","MCO","MLI",21.2363636363636,55
"2937","MCO","MSP",31.5030303030303,660
"2938","MCO","MSY",14.4583963691377,661
"2939","MCO","ORD",41.9754408060453,1588
"2940","MCO","ORF",18.4894613583138,427
"2941","MCO","PBI",44,2
"2942","MCO","PDX",26.2666666666667,30
"2943","MCO","PHF",20.5625,128
"2944","MCO","PHL",32.6118363794604,3447
"2945","MCO","PHX",24.9741007194245,695
"2946","MCO","PIT",24.5384615384615,1014
"2947","MCO","PNS",8.75,4
"2948","MCO","PSE",37.1388888888889,108
"2949","MCO","PVD",21.0648330058939,1018
"2950","MCO","PWM",9.57142857142857,21
"2951","MCO","RDU",22.5169270833333,768
"2952","MCO","RIC",37.5923566878981,157
"2953","MCO","ROC",25.6683673469388,196
"2954","MCO","RSW",26.4514066496164,782
"2955","MCO","SAN",17.3181818181818,22
"2956","MCO","SAT",16.2843601895735,422
"2957","MCO","SDF",18.64,300
"2958","MCO","SEA",27.6675126903553,394
"2959","MCO","SFO",28.5151515151515,99
"2960","MCO","SJU",38.2755511022044,998
"2961","MCO","SLC",22.4525547445255,274
"2962","MCO","STL",22.9275500476644,1049
"2963","MCO","SWF",30.5384615384615,364
"2964","MCO","SYR",31.4887640449438,178
"2965","MCO","TLH",31.8333333333333,24
"2966","MCO","TRI",50.125,8
"2967","MCO","TYS",42.1363636363636,44
"2968","MDT","ATL",38.1848137535817,698
"2969","MDT","CLE",39.5686274509804,51
"2970","MDT","CLT",36.4710144927536,138
"2971","MDT","CVG",38.3209459459459,296
"2972","MDT","DFW",51.3576158940397,151
"2973","MDT","DTW",45.9775910364146,357
"2974","MDT","IAD",61.0995024875622,201
"2975","MDT","JFK",92.5,2
"2976","MDT","LGA",110,1
"2977","MDT","MSP",39.6268656716418,134
"2978","MDT","ORD",53.1734892787524,1026
"2979","MDT","PHL",25,1
"2980","MDW","ABQ",24.8076109936575,473
"2981","MDW","ALB",32.9511677282378,471
"2982","MDW","ATL",36.4271577789995,1819
"2983","MDW","AUS",28.0123762376238,404
"2984","MDW","BDL",25.1740458015267,655
"2985","MDW","BHM",32.4209245742092,411
"2986","MDW","BNA",24.5379310344828,1740
"2987","MDW","BOS",43.1002386634845,419
"2988","MDW","BUF",21.8051209103841,703
"2989","MDW","BWI",24.1520367183018,1743
"2990","MDW","CLE",26.7225433526012,1730
"2991","MDW","CLT",40.9,250
"2992","MDW","CMH",23.2083333333333,1464
"2993","MDW","DEN",24.4189760450916,2129
"2994","MDW","DFW",28,4
"2995","MDW","DTW",28.1152561247216,1796
"2996","MDW","EWR",65.8518518518518,297
"2997","MDW","FLL",19.3007448789572,1074
"2998","MDW","HOU",22.4539969834087,1326
"2999","MDW","IAD",23.0985703536494,1329
"3000","MDW","IND",27.8376844494892,881
"3001","MDW","ISP",25.0217729393468,1286
"3002","MDW","JAN",30.2258064516129,434
"3003","MDW","LAS",24.8394863563403,2492
"3004","MDW","LAX",25.1109709962169,1586
"3005","MDW","LGA",17,1
"3006","MDW","LIT",22.981684981685,273
"3007","MDW","MCI",22.8028731045491,2506
"3008","MDW","MCO",25.2828838745184,1817
"3009","MDW","MHT",24.7132034632035,924
"3010","MDW","MIA",22.8837209302326,43
"3011","MDW","MSP",39.8531300160514,1246
"3012","MDW","MSY",19.5967741935484,248
"3013","MDW","OAK",24.2877218934911,1352
"3014","MDW","OMA",24.7621664050235,1274
"3015","MDW","ORF",31.7270531400966,414
"3016","MDW","PBI",37.2982456140351,57
"3017","MDW","PDX",33.8965517241379,435
"3018","MDW","PHL",34.9621166566446,1663
"3019","MDW","PHX",24.0055187637969,1812
"3020","MDW","PIT",24.3518360375747,1171
"3021","MDW","PVD",29.683967704729,867
"3022","MDW","RDU",30.6671140939597,745
"3023","MDW","RNO",20.2410714285714,224
"3024","MDW","RSW",21.7962427745665,692
"3025","MDW","SAN",21.4301172227232,1109
"3026","MDW","SAT",29.5079365079365,441
"3027","MDW","SDF",23.3730224812656,1201
"3028","MDW","SEA",21.6106604866744,863
"3029","MDW","SFO",31.3179487179487,195
"3030","MDW","SJC",29.2949061662198,373
"3031","MDW","SLC",24.9402390438247,502
"3032","MDW","SMF",23.771484375,512
"3033","MDW","SNA",20.7407407407407,162
"3034","MDW","SRQ",21.6741071428571,224
"3035","MDW","STL",24.3684431389005,2383
"3036","MDW","TPA",21.0568260568261,1443
"3037","MDW","TUS",25.4680306905371,391
"3038","MEI","ATL",47.3473282442748,262
"3039","MEM","ATL",30.21811556481,1921
"3040","MEM","AUS",26.6532663316583,398
"3041","MEM","BHM",25.8997134670487,349
"3042","MEM","BNA",30.1906158357771,341
"3043","MEM","BOS",39.8916876574307,397
"3044","MEM","BTR",34.3175675675676,296
"3045","MEM","BWI",29.2687074829932,294
"3046","MEM","CAE",33.4970760233918,171
"3047","MEM","CHA",41.3559322033898,118
"3048","MEM","CHS",35.015873015873,189
"3049","MEM","CLE",29.7402135231317,281
"3050","MEM","CLT",34.4112734864301,479
"3051","MEM","CMH",29.1293375394322,317
"3052","MEM","COS",19,2
"3053","MEM","CVG",28.2847222222222,288
"3054","MEM","DCA",22.2131979695431,394
"3055","MEM","DEN",29.8934065934066,910
"3056","MEM","DFW",33.9467821782178,808
"3057","MEM","DSM",34.3649122807018,285
"3058","MEM","DTW",24.7174796747967,984
"3059","MEM","EVV",36.4102564102564,156
"3060","MEM","EWR",55.4603550295858,845
"3061","MEM","FLL",21.7007874015748,254
"3062","MEM","FSM",26.8405797101449,69
"3063","MEM","GPT",30.2784810126582,316
"3064","MEM","GRR",34.576,125
"3065","MEM","GSO",29.8664259927798,277
"3066","MEM","GSP",32.28125,288
"3067","MEM","HSV",40.2937293729373,303
"3068","MEM","IAH",38.4454828660436,963
"3069","MEM","ICT",38.6466165413534,266
"3070","MEM","IND",32.5462427745665,346
"3071","MEM","JAN",33.8327868852459,305
"3072","MEM","JAX",30.1448087431694,366
"3073","MEM","LAS",27.6434426229508,244
"3074","MEM","LAX",22.7928436911488,531
"3075","MEM","LGA",37.0938628158845,554
"3076","MEM","LIT",24.9367396593674,411
"3077","MEM","MCI",31.6818181818182,330
"3078","MEM","MCO",22.0946915351506,697
"3079","MEM","MGM",32.4870848708487,271
"3080","MEM","MIA",24.7164948453608,388
"3081","MEM","MKE",26.3696275071633,349
"3082","MEM","MLI",32.2407407407407,162
"3083","MEM","MOB",30.6261980830671,313
"3084","MEM","MSN",34.7525773195876,97
"3085","MEM","MSP",26.0770941438102,1349
"3086","MEM","MSY",25.7529880478088,502
"3087","MEM","OKC",27.9455128205128,312
"3088","MEM","OMA",25.4987405541562,397
"3089","MEM","ORD",41.2202145680407,1771
"3090","MEM","PFN",27.4403973509934,302
"3091","MEM","PHL",41.5045871559633,436
"3092","MEM","PHX",29.7064676616915,402
"3093","MEM","PIT",30.8628762541806,299
"3094","MEM","PNS",26.9848484848485,330
"3095","MEM","RDU",33.8461538461538,312
"3096","MEM","RIC",38.6588235294118,85
"3097","MEM","RSW",19.28125,32
"3098","MEM","SAT",19.8101503759398,532
"3099","MEM","SAV",24.72,25
"3100","MEM","SBN",11,1
"3101","MEM","SDF",31.728624535316,269
"3102","MEM","SEA",15.4671052631579,152
"3103","MEM","SFO",20.1214953271028,107
"3104","MEM","SGF",32.156862745098,306
"3105","MEM","SHV",37.6,325
"3106","MEM","SJU",24.0909090909091,22
"3107","MEM","SLC",12.7134146341463,164
"3108","MEM","STL",28.8729641693811,307
"3109","MEM","TLH",30.349358974359,312
"3110","MEM","TPA",20.7777777777778,360
"3111","MEM","TUL",34.375,328
"3112","MEM","TYS",38.251677852349,298
"3113","MEM","VPS",30.1974025974026,385
"3114","MEM","XNA",34.241134751773,282
"3115","MFE","ATL",40.3645484949833,299
"3116","MFE","DFW",41.8474114441417,367
"3117","MFE","IAH",37.6609294320138,581
"3118","MFE","LAX",20.5454545454545,33
"3119","MFR","DEN",34.258064516129,124
"3120","MFR","LAS",57.531914893617,47
"3121","MFR","PDX",16.3878627968338,379
"3122","MFR","PHX",37.9811320754717,53
"3123","MFR","RDM",6,1
"3124","MFR","SFO",41.2145214521452,1212
"3125","MFR","SLC",21.1789473684211,285
"3126","MFR","SMF",2,1
"3127","MGM","ATL",47.0858695652174,920
"3128","MGM","CVG",52.4444444444444,27
"3129","MGM","IAH",33.3670886075949,158
"3130","MGM","MEM",31.4573643410853,258
"3131","MHT","ATL",42.4458483754513,554
"3132","MHT","BOS",81,4
"3133","MHT","BWI",24.1612006670372,1799
"3134","MHT","CLE",36.1004184100418,239
"3135","MHT","CLT",24.4978723404255,235
"3136","MHT","CVG",46.4750830564784,301
"3137","MHT","DCA",17.6190476190476,42
"3138","MHT","DTW",39.0367647058824,272
"3139","MHT","EWR",74.4818181818182,550
"3140","MHT","IAD",52.4888178913738,313
"3141","MHT","JFK",44.16,25
"3142","MHT","LAS",17.81,200
"3143","MHT","MCO",21.3417533432392,673
"3144","MHT","MDW",27.870925684485,767
"3145","MHT","MSP",24.6911764705882,68
"3146","MHT","ORD",47.74,500
"3147","MHT","PHL",39.4465648854962,1048
"3148","MHT","PHX",13.7735849056604,53
"3149","MHT","TPA",28.6220472440945,381
"3150","MIA","ATL",27.8688955672427,2662
"3151","MIA","BDL",43.3886010362694,193
"3152","MIA","BNA",36.3862068965517,290
"3153","MIA","BOS",35.9689018464529,1029
"3154","MIA","BWI",42.5764192139738,458
"3155","MIA","CLE",25.0155642023346,257
"3156","MIA","CLT",22.8073836276083,1869
"3157","MIA","CMH",27.216814159292,226
"3158","MIA","CVG",28.1607142857143,448
"3159","MIA","DCA",30.7891610987379,1347
"3160","MIA","DEN",33,424
"3161","MIA","DFW",29.2612723903644,1619
"3162","MIA","DTW",34.3822115384615,416
"3163","MIA","EGE",16.8333333333333,18
"3164","MIA","EWR",47.4906876790831,1396
"3165","MIA","GSO",30.7102803738318,107
"3166","MIA","IAD",29.3695014662757,341
"3167","MIA","IAH",30.2779426310584,1011
"3168","MIA","IND",24.973597359736,303
"3169","MIA","JAX",30.5221238938053,113
"3170","MIA","JFK",51.2646103896104,1232
"3171","MIA","LAS",36.8553191489362,470
"3172","MIA","LAX",30.9216117216117,1365
"3173","MIA","LGA",39.8592311857065,1847
"3174","MIA","MCI",34.75,8
"3175","MIA","MCO",37.5215794306703,1089
"3176","MIA","MDW",34.4146341463415,123
"3177","MIA","MEM",30.5281690140845,284
"3178","MIA","MSP",44.8401253918495,319
"3179","MIA","MSY",37.0950226244344,442
"3180","MIA","ORD",40.0347107438017,1815
"3181","MIA","ORF",26.4178082191781,146
"3182","MIA","PHL",36.1769686706181,1181
"3183","MIA","PHX",28.1264367816092,87
"3184","MIA","PIT",36.4821428571429,280
"3185","MIA","RDU",30.4527938342967,519
"3186","MIA","RIC",33.4414414414414,111
"3187","MIA","SDF",25.125,144
"3188","MIA","SEA",28.0044247787611,226
"3189","MIA","SFO",38.4378478664193,539
"3190","MIA","SJU",44.9489728296885,1509
"3191","MIA","STL",40.5234375,384
"3192","MIA","STT",42.1883656509695,361
"3193","MIA","STX",29.5391304347826,115
"3194","MIA","TPA",32.3323943661972,710
"3195","MIA","XNA",29.2325581395349,86
"3196","MKC","MKE",8,1
"3197","MKE","ABE",93,1
"3198","MKE","ALB",31,1
"3199","MKE","ATL",32.5890688259109,1482
"3200","MKE","BDL",24.6473429951691,207
"3201","MKE","BUF",43,1
"3202","MKE","BWI",32.3909574468085,376
"3203","MKE","CLE",40.4837398373984,492
"3204","MKE","CLT",18.4153846153846,65
"3205","MKE","CMH",24.9805825242718,309
"3206","MKE","CVG",31.9370786516854,445
"3207","MKE","DEN",34.43536121673,526
"3208","MKE","DFW",41.8901098901099,455
"3209","MKE","DTW",40.5395894428152,341
"3210","MKE","EWR",74.5709711846318,937
"3211","MKE","GJT",13,1
"3212","MKE","IAH",34.6392785571142,499
"3213","MKE","LAS",25.7173913043478,46
"3214","MKE","MCO",29.5895953757225,173
"3215","MKE","MEM",40.1286549707602,171
"3216","MKE","MGM",5,1
"3217","MKE","MKC",1,1
"3218","MKE","MQT",61.9230769230769,13
"3219","MKE","MSN",34.1607142857143,168
"3220","MKE","MSP",32.9866156787763,1046
"3221","MKE","OMA",45.012987012987,77
"3222","MKE","ORD",45.8713405238829,1298
"3223","MKE","PHL",40.8918128654971,342
"3224","MKE","PHX",29.3828571428571,175
"3225","MKE","PIT",30.9776119402985,402
"3226","MKE","RDU",37.3948339483395,271
"3227","MKE","ROA",19,1
"3228","MKE","RSW",12.1818181818182,11
"3229","MKE","SGF",36,1
"3230","MKE","SLC",23.9558823529412,68
"3231","MKE","TPA",21.5263157894737,19
"3232","MKE","TWF",6,1
"3233","MLB","ATL",39.6479128856624,551
"3234","MLB","CVG",30,2
"3235","MLB","DCA",56.4130434782609,46
"3236","MLB","LGA",68.75,4
"3237","MLI","ATL",42.5415430267062,674
"3238","MLI","CVG",110,1
"3239","MLI","DEN",35.2175572519084,262
