"","Origin","Dest","mean_delay","n"
"1244","DEN","DCA",20.8165680473373,845
"1245","DEN","DFW",33.8015771526002,4692
"1246","DEN","DRO",33.1152709359606,1015
"1247","DEN","DSM",35.4113149847095,654
"1248","DEN","DTW",27.2115171650055,1806
"1249","DEN","EGE",38.053664921466,764
"1250","DEN","ELP",27.7920792079208,505
"1251","DEN","EUG",27.5912408759124,411
"1252","DEN","EWR",53.2839140103781,1349
"1253","DEN","FAR",30.594470046083,651
"1254","DEN","FAT",32.8908507223114,623
"1255","DEN","FCA",23.275,160
"1256","DEN","FLL",26.1178451178451,594
"1257","DEN","FSD",29.2797356828194,908
"1258","DEN","GEG",30.3806970509383,746
"1259","DEN","GJT",29.3992963940193,1137
"1260","DEN","GRR",32.8391959798995,199
"1261","DEN","GTF",30.4084880636605,377
"1262","DEN","GUC",37.7009803921569,408
"1263","DEN","HDN",33.4123711340206,582
"1264","DEN","HNL",38.2213740458015,131
"1265","DEN","HOU",27.2558139534884,344
"1266","DEN","HSV",19.152466367713,223
"1267","DEN","IAD",33.7925363693865,1581
"1268","DEN","IAH",30.0711700844391,2487
"1269","DEN","ICT",37.125,848
"1270","DEN","IDA",25.1014150943396,424
"1271","DEN","IND",22.0267260579065,898
"1272","DEN","JAC",29.7447129909366,662
"1273","DEN","JAX",18.3534482758621,116
"1274","DEN","JFK",49.8029661016949,472
"1275","DEN","KOA",51.3,20
"1276","DEN","LAS",27.413708086785,4056
"1277","DEN","LAX",28.7830650804759,4287
"1278","DEN","LGA",41.1689774696707,2308
"1279","DEN","LNK",30.256588072122,721
"1280","DEN","MCI",26.345319080013,3087
"1281","DEN","MCO",29.3291428571429,1750
"1282","DEN","MDW",24.6268096514745,1865
"1283","DEN","MEM",25.1287820015516,1289
"1284","DEN","MFR",29.3560975609756,205
"1285","DEN","MIA",32.691573926868,629
"1286","DEN","MKE",28.5211097708082,829
"1287","DEN","MLI",29.4282352941176,425
"1288","DEN","MRY",28.9451219512195,164
"1289","DEN","MSN",31.0616197183099,568
"1290","DEN","MSO",26.8918918918919,666
"1291","DEN","MSP",31.021768707483,2940
"1292","DEN","MSY",35.0862745098039,510
"1293","DEN","MTJ",29.3492268041237,776
"1294","DEN","OAK",31.7514792899408,1014
"1295","DEN","OGG",45.0684931506849,73
"1296","DEN","OKC",34.3103448275862,986
"1297","DEN","OMA",31.2269457161544,1529
"1298","DEN","ONT",33.9975399753998,813
"1299","DEN","ORD",43.9052950075643,3305
"1300","DEN","PBI",34.5454545454545,22
"1301","DEN","PDX",29.2361111111111,2232
"1302","DEN","PHL",35.7168674698795,1494
"1303","DEN","PHX",28.5036772899487,4487
"1304","DEN","PIA",31.21875,32
"1305","DEN","PIT",30.2892561983471,605
"1306","DEN","PSC",27.6863406408094,593
"1307","DEN","PSP",29.7032590051458,583
"1308","DEN","RAP",30.0278035217794,1079
"1309","DEN","RDM",55.6153846153846,13
"1310","DEN","RDU",31.9223300970874,103
"1311","DEN","RFD",31.391975308642,324
"1312","DEN","RNO",33.1182669789227,854
"1313","DEN","RSW",24.1244635193133,233
"1314","DEN","SAN",25.4623564440664,2351
"1315","DEN","SAT",29.955268389662,1006
"1316","DEN","SBA",25.6467236467236,351
"1317","DEN","SDF",29.375,48
"1318","DEN","SEA",31.5323762086141,3413
"1319","DEN","SFO",32.0567558851983,3101
"1320","DEN","SGF",26.1035460992908,705
"1321","DEN","SJC",30.4653641207815,1689
"1322","DEN","SLC",27.7804220925011,4454
"1323","DEN","SMF",27.5831913685406,1761
"1324","DEN","SNA",25.1540327471195,1649
"1325","DEN","STL",25.978484565014,1069
"1326","DEN","TPA",32.4382896015549,1029
"1327","DEN","TUL",32.9756690997567,822
"1328","DEN","TUS",27.9752577319588,970
"1329","DEN","TYS",29.940119760479,167
"1330","DEN","XNA",29.5994897959184,392
"1331","DFW","ABI",43.6085011185682,1341
"1332","DFW","ABQ",33.5525400139179,1437
"1333","DFW","ACT",32.8683127572016,972
"1334","DFW","AEX",32.6897746967071,577
"1335","DFW","AMA",31.7041509433962,1325
"1336","DFW","ANC",49.3518518518519,108
"1337","DFW","ATL",33.5072400175516,4558
"1338","DFW","AUS",33.5913461538462,2704
"1339","DFW","BDL",31.2269288956127,661
"1340","DFW","BHM",37.2371134020619,679
"1341","DFW","BNA",34.0092044707429,1521
"1342","DFW","BOS",40.7569796954315,1576
"1343","DFW","BTR",32.8246173469388,1568
"1344","DFW","BUR",34.3503740648379,802
"1345","DFW","BWI",34.6743682310469,1385
"1346","DFW","CAE",34.5183887915937,571
"1347","DFW","CHA",29.31875,160
"1348","DFW","CHS",30.830223880597,536
"1349","DFW","CID",32.1035673187572,869
"1350","DFW","CLE",40.1768437747819,1261
"1351","DFW","CLL",31.8485254691689,746
"1352","DFW","CLT",30.1362932369644,1937
"1353","DFW","CMH",38.0787309048179,851
"1354","DFW","CMI",54.0508474576271,177
"1355","DFW","COS",34.6577645895153,1011
"1356","DFW","CRP",32.5413402959095,1149
"1357","DFW","CVG",32.7085927770859,1606
"1358","DFW","DAY",34.2792321116928,573
"1359","DFW","DCA",36.3339980059821,2006
"1360","DFW","DEN",33.7896079795871,4311
"1361","DFW","DSM",32.913676042677,1031
"1362","DFW","DTW",31.8103448275862,1914
"1363","DFW","EGE",49.1498127340824,267
"1364","DFW","ELP",39.731045490822,1253
"1365","DFW","EVV",26.7402597402597,154
"1366","DFW","EWR",55.5139844108207,2181
"1367","DFW","FAT",36.5613496932515,326
"1368","DFW","FLL",37.9428347689898,1277
"1369","DFW","FNT",33.4603174603175,63
"1370","DFW","FSM",35.831715210356,927
"1371","DFW","FWA",32.7375886524823,423
"1372","DFW","GGG",34.0336283185841,565
"1373","DFW","GPT",35.5407554671968,503
"1374","DFW","GRK",36.0492371705964,1442
"1375","DFW","GRR",34.1267893660532,489
"1376","DFW","GSO",32.8410714285714,560
"1377","DFW","GSP",30.7654155495979,746
"1378","DFW","GUC",36.6538461538462,52
"1379","DFW","HDN",35.8769230769231,65
"1380","DFW","HNL",31.2456896551724,232
"1381","DFW","HOU",36.0694319206492,1109
"1382","DFW","HSV",34.2123510292524,923
"1383","DFW","IAD",36.1403699673558,919
"1384","DFW","IAH",39.104435483871,2480
"1385","DFW","ICT",29.0878306878307,945
"1386","DFW","IND",33.0728597449909,1098
"1387","DFW","JAC",52.9173553719008,121
"1388","DFW","JAN",35.9116582186821,1381
"1389","DFW","JAX",36.716894977169,657
"1390","DFW","JFK",47.4980158730159,504
"1391","DFW","LAS",36.6100759144237,2898
"1392","DFW","LAW",33.2408759124088,959
"1393","DFW","LAX",37.005391600454,3524
"1394","DFW","LBB",35.6310403638431,1759
"1395","DFW","LEX",35.6690909090909,550
"1396","DFW","LFT",35.0356125356125,702
"1397","DFW","LGA",47.5798233695652,2944
"1398","DFW","LIT",40.2403022670025,1985
"1399","DFW","LRD",33.156010230179,782
"1400","DFW","MAF",31.3877349159248,1011
"1401","DFW","MCI",31.2218807621389,1627
"1402","DFW","MCO",35.9811401628804,2333
"1403","DFW","MDT",51.7565217391304,230
"1404","DFW","MDW",13.5,2
"1405","DFW","MEM",32.262045646661,1183
"1406","DFW","MFE",35.7923976608187,684
"1407","DFW","MIA",34.1911922663802,1862
"1408","DFW","MKE",27.2555331991952,497
"1409","DFW","MLI",28.1585365853659,246
"1410","DFW","MLU",32.3840707964602,565
"1411","DFW","MOB",35.09726443769,658
"1412","DFW","MSN",36.0378947368421,475
"1413","DFW","MSP",34.2068791097623,1977
"1414","DFW","MSY",34.3725490196078,1224
"1415","DFW","MTJ",42.1836734693878,98
"1416","DFW","OAK",36.6086956521739,644
"1417","DFW","OGG",35.15625,96
"1418","DFW","OKC",36.1488904795991,1397
"1419","DFW","OMA",34.0732265446224,874
"1420","DFW","ONT",39.4326579261025,839
"1421","DFW","ORD",45.38107299102,4343
"1422","DFW","ORF",32.0260223048327,538
"1423","DFW","PBI",33.4566596194503,473
"1424","DFW","PDX",34.1705639614856,727
"1425","DFW","PHL",42.068842427333,1961
"1426","DFW","PHX",34.0757726819541,3009
"1427","DFW","PIA",33.176282051282,312
"1428","DFW","PIT",40.523602033406,1377
"1429","DFW","PNS",33.1867030965392,1098
"1430","DFW","PSP",33.9763033175355,422
"1431","DFW","RDU",34.5868580060423,1324
"1432","DFW","RIC",35.4082332761578,583
"1433","DFW","RNO",37.8524945770065,461
"1434","DFW","ROC",49.8559670781893,243
"1435","DFW","ROW",34.7610619469027,113
"1436","DFW","RSW",30.0651340996169,522
"1437","DFW","SAN",35.6125921724334,1763
"1438","DFW","SAT",32.1597110754414,2492
"1439","DFW","SAV",35.0723514211886,387
"1440","DFW","SBA",46.2760416666667,192
"1441","DFW","SDF",29.3092783505155,873
"1442","DFW","SEA",35.2994214079074,2074
"1443","DFW","SFO",41.3802008608321,2091
"1444","DFW","SGF",36.6069469835466,1641
"1445","DFW","SHV",32.7054182009469,1901
"1446","DFW","SJC",35.656512605042,952
"1447","DFW","SJT",31.9158163265306,784
"1448","DFW","SJU",34.9858044164038,634
"1449","DFW","SLC",33.4768392370572,1468
"1450","DFW","SMF",38.0752453653217,917
"1451","DFW","SNA",29.7913093196112,1749
"1452","DFW","SPS",33.2099156118143,948
"1453","DFW","STL",36.4364145658263,1785
"1454","DFW","SYR",33.280612244898,196
"1455","DFW","TPA",32.573717948718,1560
"1456","DFW","TUL",36.6050420168067,1904
"1457","DFW","TUS",34.1582682753726,1409
"1458","DFW","TXK",34.8191881918819,542
"1459","DFW","TYR",30.663082437276,837
"1460","DFW","TYS",32.6011834319527,845
"1461","DFW","VPS",33.3339622641509,1060
"1462","DFW","XNA",37.3592233009709,1339
"1463","DHN","ATL",41.4206989247312,744
"1464","DLG","ANC",29.1681415929204,113
"1465","DLH","DTW",33.2477477477477,222
"1466","DLH","MSP",25.4696202531646,790
"1467","DRO","DEN",34.5895096921323,877
"1468","DRO","PHX",42.8465909090909,176
"1469","DRO","SLC",19.874251497006,167
"1470","DSM","ATL",36.3949843260188,638
"1471","DSM","CVG",22.1859504132231,484
"1472","DSM","DCA",27.5,96
"1473","DSM","DEN",39.668016194332,741
"1474","DSM","DFW",40.359911406423,903
"1475","DSM","DTW",34.7424812030075,532
"1476","DSM","IAH",32.8477366255144,243
"1477","DSM","LGA",55.3119658119658,234
"1478","DSM","MEM",39.9667458432304,421
"1479","DSM","MSP",42.2167938931298,655
"1480","DSM","OMA",6,1
"1481","DSM","ORD",49.1102021174206,2078
"1482","DSM","PHX",31.5954545454545,220
"1483","DSM","SLC",19.2142857142857,140
"1484","DTW","ABE",26.9139344262295,488
"1485","DTW","ALB",21.7913862718708,743
"1486","DTW","ANC",29.1296296296296,54
"1487","DTW","ATL",30.5493535162409,3171
"1488","DTW","ATW",28.8440979955457,449
"1489","DTW","AUS",35.8,160
"1490","DTW","AVL",31.4636678200692,289
"1491","DTW","AVP",30.3170731707317,246
"1492","DTW","AZO",27.0410557184751,682
"1493","DTW","BDL",23.3019366197183,1136
"1494","DTW","BGM",28.0550161812298,309
"1495","DTW","BGR",28.0243243243243,370
"1496","DTW","BHM",28.3400402414487,497
"1497","DTW","BNA",27.6190476190476,1701
"1498","DTW","BOS",27.329017068864,1699
"1499","DTW","BTV",31.5609756097561,328
"1500","DTW","BUF",28.4330188679245,1060
"1501","DTW","BWI",25.2601898380793,1791
"1502","DTW","BZN",22.5,14
"1503","DTW","CAE",25.7804232804233,378
"1504","DTW","CAK",28.391061452514,358
"1505","DTW","CHS",24.03125,320
"1506","DTW","CID",30.4658536585366,410
"1507","DTW","CLE",28.5629228687415,739
"1508","DTW","CLT",25.3613101330604,1954
"1509","DTW","CMH",29.1711131554738,1087
"1510","DTW","CVG",31.7975888324873,1576
"1511","DTW","CWA",33.0227272727273,220
"1512","DTW","DAY",24.1325581395349,430
"1513","DTW","DCA",21.0554455445545,2020
"1514","DTW","DEN",28.6019417475728,1751
"1515","DTW","DFW",32.6728869374314,1822
"1516","DTW","DLH",25.1030042918455,233
"1517","DTW","DSM",29.2181146025878,541
"1518","DTW","ELM",28.8956356736243,527
"1519","DTW","ERI",27.225974025974,385
"1520","DTW","EVV",28.0219560878243,501
"1521","DTW","EWR",54.1018447348194,2602
"1522","DTW","FLL",29.2400835073069,958
"1523","DTW","FNT",25.1403678606002,1033
"1524","DTW","FWA",30.4227799227799,518
"1525","DTW","GRB",27.8629441624365,985
"1526","DTW","GRR",25.6689615605278,1743
"1527","DTW","GSO",27.7765486725664,452
"1528","DTW","GSP",25.7562111801242,644
"1529","DTW","HPN",26.3185185185185,405
"1530","DTW","HSV",26.2013651877133,293
"1531","DTW","IAD",33.5854322668482,1469
"1532","DTW","IAH",26.8878299120235,1364
"1533","DTW","IND",25.6581067472306,1986
"1534","DTW","JAN",38.4871794871795,273
"1535","DTW","JAX",27.2224199288256,562
"1536","DTW","JFK",35.2134831460674,1246
"1537","DTW","LAN",26.373544973545,945
"1538","DTW","LAS",27.2695374800638,1254
"1539","DTW","LAX",31.6199649737303,1142
"1540","DTW","LEX",30.6279761904762,672
"1541","DTW","LGA",37.3381080274545,3351
"1542","DTW","LIT",31.29375,160
"1543","DTW","LNK",26.2,165
"1544","DTW","MBS",27.0551663747811,1142
"1545","DTW","MCI",29.1298342541436,1086
"1546","DTW","MCO",28.0273495773247,2011
"1547","DTW","MDT",34.0645792563601,511
"1548","DTW","MDW",27.1115173674589,2188
"1549","DTW","MEM",25.2771773680865,1573
"1550","DTW","MHT",21.2912154031288,831
"1551","DTW","MIA",27.5370629370629,715
"1552","DTW","MKE",25.0333055786844,1201
"1553","DTW","MLI",31.8629807692308,416
"1554","DTW","MSN",25.1992619926199,1084
"1555","DTW","MSP",27.5857923497268,3660
"1556","DTW","MSY",30.1628664495114,307
"1557","DTW","MYR",23.8849206349206,252
"1558","DTW","OKC",31.185303514377,313
"1559","DTW","OMA",30.3109489051095,685
"1560","DTW","ORD",38.2549487240639,4193
"1561","DTW","ORF",25.6231263383298,934
"1562","DTW","PBI",23.9411764705882,323
"1563","DTW","PDX",26.4808743169399,183
"1564","DTW","PHL",32.8412887828162,1676
"1565","DTW","PHX",26.9114206128134,1795
"1566","DTW","PIA",28.8421052631579,57
"1567","DTW","PIT",26.284837861525,1141
"1568","DTW","PLN",33.6388888888889,180
"1569","DTW","PVD",21.6937853107345,885
"1570","DTW","PWM",29.1610738255034,447
"1571","DTW","RDU",23.5884210526316,950
"1572","DTW","RIC",29.2338530066815,449
"1573","DTW","ROA",22.6287128712871,404
"1574","DTW","ROC",27.3174019607843,816
"1575","DTW","RST",25.7480916030534,131
"1576","DTW","RSW",30.0059453032105,841
"1577","DTW","SAN",26.6445012787724,391
"1578","DTW","SAT",28.5439672801636,489
"1579","DTW","SAV",28.1535269709544,241
"1580","DTW","SBN",30.95,680
"1581","DTW","SCE",18.5915492957746,142
"1582","DTW","SDF",28.956304619226,801
"1583","DTW","SEA",30.2570093457944,856
"1584","DTW","SFO",32.1245283018868,795
"1585","DTW","SGF",29.6212121212121,132
"1586","DTW","SHV",23.6428571428571,168
"1587","DTW","SJU",33.9733333333333,75
"1588","DTW","SLC",23.6046511627907,129
"1589","DTW","SRQ",32.7022471910112,178
"1590","DTW","STL",23.7571644042232,1326
"1591","DTW","STT",20.4,15
"1592","DTW","SWF",29.3971014492754,345
"1593","DTW","SYR",26.391156462585,882
"1594","DTW","TPA",28.5528673835125,1116
"1595","DTW","TUL",33.2916666666667,336
"1596","DTW","TVC",29.0305444887118,753
"1597","DTW","TYS",36.3580080753701,743
"1598","DTW","XNA",29.1360946745562,169
"1599","EAU","MSP",38.2,20
"1600","EGE","ATL",45.3829787234043,47
"1601","EGE","CLT",65.4444444444444,9
"1602","EGE","CVG",21.125,8
"1603","EGE","DEN",48.4031690140845,568
"1604","EGE","DFW",53.1748633879781,183
"1605","EGE","EWR",64.4961240310078,129
"1606","EGE","IAH",30.7611940298507,67
"1607","EGE","LAX",50.3829787234043,47
"1608","EGE","LGA",40,14
"1609","EGE","MIA",94.9444444444444,18
"1610","EGE","MSP",74.9137931034483,58
"1611","EGE","ORD",78.1089108910891,101
"1612","EGE","PHL",66.8333333333333,6
"1613","EKO","SLC",15.9058823529412,595
"1614","ELM","DTW",36.7165898617512,434
"1615","ELP","ABQ",18.1405405405405,370
"1616","ELP","ATL",24.7624521072797,261
"1617","ELP","AUS",20.0856219709208,619
"1618","ELP","DAL",20.8192513368984,935
"1619","ELP","DEN",23.2012320328542,487
"1620","ELP","DFW",28.9595469255663,1236
"1621","ELP","HOU",21.6037296037296,429
"1622","ELP","IAH",26.7607142857143,560
"1623","ELP","LAS",29.1775147928994,338
"1624","ELP","LAX",26.2396449704142,338
"1625","ELP","LBB",28.7674418604651,215
"1626","ELP","MAF",27.7650273224044,183
"1627","ELP","MFE",316,1
"1628","ELP","ONT",18.1578947368421,57
"1629","ELP","ORD",40.6828644501279,391
"1630","ELP","PHX",25.1826137689615,1714
"1631","ELP","SAN",20.2519083969466,131
"1632","ELP","SAT",22.2150072150072,693
"1633","ELP","SLC",18.607476635514,107
"1634","ELP","TUS",53.695652173913,23
"1635","ERI","ATL",45,180
"1636","ERI","DTW",32.1764705882353,289
"1637","EUG","DEN",25.4945054945055,364
"1638","EUG","LAS",42.8269230769231,104
"1639","EUG","LAX",23.2262773722628,137
"1640","EUG","PDX",13.6219512195122,574
"1641","EUG","PHX",18.8918918918919,111
"1642","EUG","SFO",33.6422101449275,1104
"1643","EUG","SLC",16.3139841688654,379
"1644","EVV","ATL",38.0213143872114,563
"1645","EVV","DFW",53.9230769230769,143
"1646","EVV","DTW",36.8188775510204,392
"1647","EVV","MEM",25.1834862385321,218
"1648","EVV","ORD",40.2494845360825,970
"1649","EWN","ATL",39.3940217391304,368
"1650","EWR","ABQ",60.1390977443609,266
"1651","EWR","ACK",62.28125,64
"1652","EWR","ALB",55.755376344086,744
"1653","EWR","ATL",46.5416789396171,3395
"1654","EWR","AUS",49.5145454545455,550
"1655","EWR","AVL",33.0364583333333,192
"1656","EWR","BDL",41.5769230769231,650
"1657","EWR","BGR",37.3691275167785,149
"1658","EWR","BHM",52.0526315789474,323
"1659","EWR","BNA",53.5136417556346,843
"1660","EWR","BOS",47.4779713114754,1952
"1661","EWR","BQN",63.5379061371841,277
"1662","EWR","BTV",50.5448179271709,714
"1663","EWR","BUF",51.3945578231293,882
"1664","EWR","BWI",48.945301542777,713
"1665","EWR","CAE",45.8834951456311,309
"1666","EWR","CHS",52.0692913385827,635
"1667","EWR","CLE",46.1524789522919,1069
"1668","EWR","CLT",49.2534403669725,2616
"1669","EWR","CMH",50.8820912124583,899
"1670","EWR","CVG",49.7070854638422,1369
"1671","EWR","DAB",32.4028776978417,139
"1672","EWR","DAY",55.079295154185,454
"1673","EWR","DCA",39.339552238806,1072
"1674","EWR","DEN",39.4461028192371,1206
"1675","EWR","DFW",46.3512931034483,1856
"1676","EWR","DTW",41.7779727950856,2279
"1677","EWR","EGE",55.0614035087719,114
"1678","EWR","FLL",43.3408239700375,2136
"1679","EWR","GRR",35.0714285714286,252
"1680","EWR","GSO",55.7239583333333,768
"1681","EWR","GSP",47.5398230088496,452
"1682","EWR","HDN",24.7,10
"1683","EWR","HNL",38.63,200
"1684","EWR","IAD",59.3405865657521,1057
"1685","EWR","IAH",36.3628915662651,2075
"1686","EWR","IND",49.9914110429448,815
"1687","EWR","JAN",53.7733333333333,75
"1688","EWR","JAX",40.8611464968153,785
"1689","EWR","JFK",82,1
"1690","EWR","LAS",39.5365126676602,1342
"1691","EWR","LAX",37.0972002113048,1893
"1692","EWR","LEX",68.4845360824742,194
"1693","EWR","LIT",75.1528384279476,229
"1694","EWR","MCI",46.5355756791721,773
"1695","EWR","MCO",40.0321939586645,2516
"1696","EWR","MDW",58.2533783783784,296
"1697","EWR","MEM",47.4624624624625,666
"1698","EWR","MHT",42.988782051282,624
"1699","EWR","MIA",41.5894308943089,1476
"1700","EWR","MKE",54.3074596774194,992
"1701","EWR","MSN",36.0496894409938,161
"1702","EWR","MSP",42.7755474452555,1644
"1703","EWR","MSY",49.4463519313305,466
"1704","EWR","MTJ",40.5714285714286,21
"1705","EWR","MYR",19.7100591715976,169
"1706","EWR","OKC",49.7555555555556,180
"1707","EWR","OMA",49.3544554455446,505
"1708","EWR","ORD",55.6055354993983,4155
"1709","EWR","ORF",49.5565410199557,902
"1710","EWR","PBI",41.9444897959184,1225
"1711","EWR","PDX",40.024154589372,414
"1712","EWR","PHX",35.8169717138103,1202
"1713","EWR","PIT",53.9832007073386,1131
"1714","EWR","PSE",22.68,150
"1715","EWR","PVD",46.6919315403423,818
"1716","EWR","PWM",49.824345146379,649
"1717","EWR","RDU",46.1045852653272,1941
"1718","EWR","RIC",66.540483701367,951
"1719","EWR","ROC",57.7052631578947,855
"1720","EWR","RSW",30.6400506970849,789
"1721","EWR","SAN",38.2091743119266,545
"1722","EWR","SAT",51.5322580645161,434
"1723","EWR","SAV",49.420618556701,485
"1724","EWR","SDF",49.9045801526718,524
"1725","EWR","SEA",37.4900662251656,1057
"1726","EWR","SFO",37.7952861952862,1485
"1727","EWR","SJC",48.3630573248408,157
"1728","EWR","SJU",34.7957110609481,886
"1729","EWR","SLC",44.4569672131148,488
"1730","EWR","SNA",27.167032967033,455
"1731","EWR","SRQ",37.1641791044776,201
"1732","EWR","STL",55.4639303482587,804
"1733","EWR","STT",27.5679012345679,81
"1734","EWR","SYR",55.8484438430311,739
"1735","EWR","TPA",36.639526276832,1351
"1736","EWR","TUL",76.3125,240
"1737","EWR","TUS",42.1681818181818,220
"1738","EWR","TYS",67.5799256505576,269
"1739","EWR","XNA",48.0464135021097,237
"1740","EYW","ATL",37.969387755102,588
"1741","FAI","ANC",30.9256272401434,1116
"1742","FAI","BRW",30.0171428571429,175
"1743","FAI","MSP",66.1323529411765,68
"1744","FAI","SCC",38.5172413793103,58
"1745","FAI","SEA",35.8312958435208,409
"1746","FAI","SLC",18.0222222222222,45
"1747","FAR","DEN",28.6729452054795,584
"1748","FAR","MSP",33.8519269776876,986
"1749","FAR","ORD",57.369685767098,541
"1750","FAR","SLC",20.253112033195,241
"1751","FAT","BOI",148,1
"1752","FAT","DEN",28.0940819423369,659
"1753","FAT","DFW",28.8809523809524,294
"1754","FAT","LAS",23.1523244312562,1011
"1755","FAT","LAX",21.3064230995875,1697
"1756","FAT","LGB",52.4736842105263,19
"1757","FAT","ONT",37.452380952381,42
"1758","FAT","PHX",26.6446124763705,529
"1759","FAT","SAN",27.2635135135135,148
"1760","FAT","SFO",34.7770382695508,1202
"1761","FAT","SLC",22.6320346320346,693
"1762","FAY","ATL",38.9656690140845,1136
"1763","FCA","ATL",13.7,10
"1764","FCA","DEN",16.679802955665,203
"1765","FCA","GTF",26.0266666666667,75
"1766","FCA","MSP",39.5299145299145,234
"1767","FCA","ORD",29.45,20
"1768","FCA","SLC",18.0483689538808,889
"1769","FLG","PHX",32.9848484848485,594
"1770","FLL","ATL",27.5098653304103,3193
"1771","FLL","BDL",37.259587020649,339
"1772","FLL","BNA",18.5047169811321,212
"1773","FLL","BOS",34.1279620853081,1266
"1774","FLL","BUF",24.0540540540541,37
"1775","FLL","BWI",30.9898063200815,981
"1776","FLL","CAK",40.9661016949153,59
"1777","FLL","CLE",18.0858585858586,198
"1778","FLL","CLT",22.2984395318596,1538
"1779","FLL","CMH",53.4285714285714,7
"1780","FLL","CVG",22.5956284153005,366
"1781","FLL","DCA",21.0636132315522,786
"1782","FLL","DEN",26.7137870855148,573
"1783","FLL","DFW",32.9178321678322,1144
"1784","FLL","DTW",30.3067173637516,789
"1785","FLL","EWR",56.4537114261885,2398
"1786","FLL","GPT",30.9,150
"1787","FLL","HOU",23.1913580246914,162
"1788","FLL","HPN",27.9852398523985,542
"1789","FLL","IAD",25.7945670628183,589
"1790","FLL","IAH",26.3832853025937,694
"1791","FLL","IND",38.7115384615385,260
"1792","FLL","ISP",26.1297709923664,262
"1793","FLL","JAX",22.29125,800
"1794","FLL","JFK",44.4571634269258,2778
"1795","FLL","LAS",26.7493857493857,407
"1796","FLL","LAX",24.9790697674419,430
"1797","FLL","LGA",47.1027434104357,1859
"1798","FLL","LGB",20.2173913043478,92
"1799","FLL","MCO",20.8628640776699,824
"1800","FLL","MDW",25.1754122938531,667
"1801","FLL","MEM",23.5573122529644,253
"1802","FLL","MSP",31.4662162162162,296
"1803","FLL","MSY",13.8627450980392,51
"1804","FLL","OAK",24.6024096385542,83
"1805","FLL","ORD",37.7184466019417,927
"1806","FLL","PHF",23.259842519685,127
"1807","FLL","PHL",39.6959727736812,1763
"1808","FLL","PHX",28.2978260869565,460
"1809","FLL","PIT",27.0765171503958,379
"1810","FLL","PSE",35.4285714285714,21
"1811","FLL","PVD",42.0746268656716,67
"1812","FLL","RIC",39.4705882352941,34
"1813","FLL","ROC",63.1818181818182,22
"1814","FLL","RSW",13,1
"1815","FLL","SJU",31.043583535109,413
"1816","FLL","SLC",14.9130434782609,115
"1817","FLL","STL",24.2270531400966,207
"1818","FLL","SWF",29.3017621145374,454
"1819","FLL","SYR",44.8260869565217,23
"1820","FLL","TPA",23.7818552497452,981
"1821","FLO","ATL",35.6077844311377,334
"1822","FNT","ATL",35.5750165234633,1513
"1823","FNT","DFW",32,41
"1824","FNT","DTW",26.9504424778761,565
"1825","FNT","LAS",21.1785714285714,28
"1826","FNT","LGA",40.8958333333333,48
"1827","FNT","MCO",18.1846153846154,130
"1828","FNT","MSP",34.525,120
"1829","FNT","ORD",40.508607198748,639
"1830","FNT","RSW",30.6666666666667,123
"1831","FNT","TPA",26.3021582733813,139
"1832","FSD","ATL",36.7956204379562,137
"1833","FSD","CVG",21.6315789473684,152
"1834","FSD","DEN",35.8304239401496,802
"1835","FSD","MSP",26.8564650059312,843
"1836","FSD","ORD",62.6899128268991,803
"1837","FSD","SLC",20.993288590604,149
"1838","FSM","ATL",43.1062801932367,207
"1839","FSM","DFW",37.3440860215054,744
"1840","FSM","MEM",23.6370967741935,124
"1841","FWA","ATL",51.112600536193,373
"1842","FWA","CVG",18,1
"1843","FWA","DFW",30.2590163934426,305
"1844","FWA","DTW",62.2738970588235,544
"1845","FWA","ORD",46.491133384734,1297
"1846","GEG","BOI",17.984126984127,315
"1847","GEG","DEN",26.8983050847458,531
"1848","GEG","LAS",22.796511627907,172
"1849","GEG","LAX",26.3903743315508,187
"1850","GEG","MSP",26.1410256410256,390
"1851","GEG","OAK",18.8154761904762,168
"1852","GEG","ONT",42.0619469026549,113
"1853","GEG","ORD",32.5309734513274,113
"1854","GEG","PDX",23.1632231404959,484
"1855","GEG","PHX",22.3914728682171,258
"1856","GEG","RNO",10.6,10
"1857","GEG","SAN",27.6096256684492,187
"1858","GEG","SEA",22.2632922160783,2351
"1859","GEG","SLC",18.6165217391304,1150
"1860","GEG","SMF",30.685534591195,159
"1861","GEG","TUS",32.7,10
"1862","GFK","MSP",34.2037914691943,422
"1863","GGG","DFW",31.8386363636364,440
"1864","GJT","DEN",33.5218216318786,1054
"1865","GJT","PHX",36.0769230769231,364
"1866","GJT","SLC",21.8221709006928,433
"1867","GLH","MEM",8,1
"1868","GNV","ATL",47.4403669724771,981
"1869","GPT","ATL",38.9252506836828,1097
"1870","GPT","DFW",38.5960784313725,510
"1871","GPT","FLL",24.6358024691358,162
"1872","GPT","IAH",40.053947368421,760
"1873","GPT","MEM",28.3112582781457,453
"1874","GPT","MSY",47,1
"1875","GPT","ORD",67.2857142857143,14
"1876","GPT","TPA",23.2171052631579,152
"1877","GRB","ATL",29.8983050847458,118
"1878","GRB","CVG",31.6059479553903,269
"1879","GRB","DTW",24.7321428571429,616
"1880","GRB","MQT",59.849710982659,173
"1881","GRB","MSP",36.7208121827411,591
"1882","GRB","ORD",48.0425790754258,1644
